flow_duration,upstream_volume,downstream_volume,num_packets_upstream,num_packets_downstream,upstream_packet_size_mean,upstream_packet_size_median,upstream_packet_size_std,upstream_packet_size_min,upstream_packet_size_max,upstream_packet_size_25th_percentile,upstream_packet_size_75th_percentile,upstream_packet_size_10th_percentile,upstream_packet_size_90th_percentile,downstream_packet_size_mean,downstream_packet_size_median,downstream_packet_size_std,downstream_packet_size_min,downstream_packet_size_max,downstream_packet_size_25th_percentile,downstream_packet_size_75th_percentile,downstream_packet_size_10th_percentile,downstream_packet_size_90th_percentile,upstream_interarrival_time_mean,upstream_interarrival_time_median,upstream_interarrival_time_std,upstream_interarrival_time_min,upstream_interarrival_time_max,upstream_interarrival_time_25th_percentile,upstream_interarrival_time_75th_percentile,upstream_interarrival_time_10th_percentile,upstream_interarrival_time_90th_percentile,downstream_interarrival_time_mean,downstream_interarrival_time_median,downstream_interarrival_time_std,downstream_interarrival_time_min,downstream_interarrival_time_max,downstream_interarrival_time_25th_percentile,downstream_interarrival_time_75th_percentile,downstream_interarrival_time_10th_percentile,downstream_interarrival_time_90th_percentile,label
10.775677000,199348,1058070,3002,11259,66.40506329113924,66.0,3.3342828112458864,66,94,66.0,66.0,66.0,66.0,93.97548627764455,94.0,0.8143124911489702,66,94,94.0,94.0,94.0,94.0,0.003590678440519827,0.004746,0.004314870439642234,0E-9,0.049873000,0E-9,0.005419000,0E-9,0.006360000,0.0009571551785397052,0.000939,0.001778888478332584,0.000001000,0.080004000,0.00002700000,0.00097900000,0.000006000000000000000000000000000,0.001454000000000000000000000000,Wired
6.307546000,2820686,1516582,33101,16139,85.21452524092928,90.0,9.667301938770317,60,94,90.0,90.0,66.0,90.0,93.97001053349031,94.0,1.0743083240636238,54,94,94.0,94.0,94.0,94.0,0.00019055987915407856,0.0,0.0010369418694833475,0E-9,0.044074000,0E-11,0E-11,0E-50,0.00004100000000000000000000000000,0.0003908490519271285,8e-06,0.0010283649096748731,0.000001000,0.044070000,0.00000500000,0.00050175000,0.000003000000000000000000000000000,0.001325000000000000000000000000,Wired
10.609846000,2716486,1066394,38129,11351,71.24461695822077,66.0,7.787474639966066,66,94,66.0,78.0,66.0,78.0,93.9471412210378,94.0,1.1991290794279617,66,94,94.0,94.0,94.0,94.0,0.00027826707406630296,0.0,0.0013166714586776698,0E-9,0.090363000,0E-11,0E-11,0E-50,0.00003000000000000000000000000000,0.0009347862555066079,0.000892,0.0016951875386549996,0.000001000,0.092209000,0.00002200000,0.00095900000,0.000006000000000000000000000000000,0.001922000000000000000000000000,Wired
10.105588000,25797713,6890306,274454,127140,93.99649121528562,94.0,0.308885447613435,60,94,94.0,94.0,94.0,94.0,54.194635834513136,54.0,2.6528981002379144,54,94,54.0,54.0,54.0,54.0,3.682078534393867e-05,1.2e-05,0.0003244463789359843,0E-9,0.025673000,0.000011000,0.000015000,0.000009000000000000000000000000000,0.00001900000000000000000000000000,7.948444615735534e-05,2.4e-05,0.0004734819506179878,0.000002000,0.025666000,0.0000210000,0.0000310000,0.00001700000000000000000000000000,0.00005300000000000000000000000000,Wired
10.291281000,4710724,1348218,70812,14346,66.52437439981924,60.0,11.474974308155828,60,94,60.0,66.0,60.0,90.0,93.97867001254706,94.0,0.8186341915772499,54,94,94.0,94.0,94.0,94.0,0.00014533449605287315,0.0,0.0009897803056510513,0E-9,0.059482000,0E-10,0E-10,0E-9,0.000035000,0.0007134368769606134,4.5e-05,0.0020681277978732444,0.000001000,0.067491000,0.000007000,0.001362000,0.000005000000000000000000000000000,0.001418000000000000000000000000,Wired
10.451979000,3286046,1373660,41726,14616,78.75295978526579,82.0,10.35027462285521,60,94,66.0,90.0,66.0,90.0,93.98330596606459,94.0,0.7862975794114356,54,94,94.0,94.0,94.0,94.0,0.00025049680047932893,0.0,0.001246414667597935,0E-9,0.037306000,0E-9,0E-9,0E-49,0.00003400000000000000000000000000,0.0007146973657201505,0.000599,0.0012023556508039364,0.000001000,0.056323000,0.0000060000,0.0009690000,0.000004000000000000000000000000000,0.001780600000000000363797880709,Wired
10.436049000,1174212,371150,12504,6640,93.90690978886757,94.0,1.666884698602673,60,94,94.0,94.0,94.0,94.0,55.8960843373494,54.0,7.968649013627755,54,94,54.0,54.0,54.0,54.0,0.0008346835959369751,0.000101,0.003690605691618258,0E-9,0.294298000,0.0000090000,0.0006705000,0.000005000000000000000000000000000,0.003402800000000001091393642128,0.0015707245067028165,0.00058,0.005203944281227609,0.000004000,0.307379000,0.0001100000,0.0032430000,0.00007100000000000000000000000000,0.003872000000000000000000000000,Wired
10.118735000,2083424,713886,22186,10655,93.90714865230325,94.0,1.6070714566675188,66,94,94.0,94.0,94.0,94.0,67.00009385265133,66.0,4.720526214352912,66,94,66.0,66.0,66.0,66.0,0.0004561066035609646,2.1e-05,0.0008616978338254341,0E-9,0.028426000,0.000010000,0.000726000,0E-50,0.001328000000000000000000000000,0.0009497570865402666,0.0007745,0.0011862548799196962,0.000005000,0.057646000,0.00032200000,0.00131400000,0.00005100000000000000000000000000,0.001911000000000000000000000000,Wired
10.195118000,691562,206536,7370,3663,93.8347354138399,94.0,2.360009353585343,60,94,94.0,94.0,94.0,94.0,56.38438438438438,54.0,8.31248636019769,54,94,54.0,54.0,54.0,54.0,0.0013835144524358802,0.000405,0.0035928809282965834,0E-9,0.163109000,0.000078000,0.001297000,0.000007000000000000000000000000000,0.005284199999999999818101059645,0.0027834300928454396,0.001311,0.0046712998652325395,0.000003000,0.108309000,0.00048600000,0.00516875000,0.0001510000000000000000000000000,0.007006800000000000181898940355,Wired
8.134423000,922,676,13,8,70.92307692307692,66.0,11.302370978851727,60,94,66.0,74.0,61.2,90.80000000000001,84.5,94.0,13.341664064126334,66,94,72.0,94.0,66.0,94.0,0.6778685833333333,0.059659000000000004,1.251520322795327,0E-9,3.964899000,0.00481950000,0.59443250000,0.000008700000000000006838973831691,1.936049600000000064227378971,1.1469097142857143,0.102162,1.5560343971687252,0.000040000,4.008095000,0.0034185000,1.9556170000,0.00004360000000000000053290705182,2.821281200000000702734936908,Cellular
10.203072000,3691310,1161984,39278,21377,93.9790722541881,94.0,0.7579268935586021,60,94,94.0,94.0,94.0,94.0,54.35673855077887,54.0,3.50675348095982,54,94,54.0,54.0,54.0,54.0,0.0002597716729892812,9.8e-05,0.0016875357499267585,0E-9,0.283762000,0.000008000,0.000328000,0.000004000000000000000000000000000,0.0006310000000000000000000000000,0.0004773132952844311,0.00032,0.002255010293845739,0.000003000,0.283130000,0.00011900000,0.00055600000,0.0000815000,0.0008010000,Wired
11.241275000,35416,1191502,574,12679,61.70034843205575,60.0,7.3634705104768665,60,94,60.0,60.0,60.0,60.0,93.97444593422195,94.0,0.9822417738250777,54,94,94.0,94.0,94.0,94.0,0.019618251308900523,0.008278,0.025186305777960556,0E-9,0.104007000,0E-9,0.026759000,0E-55,0.06521720000000001459738996346,0.000886673607824578,0.00075,0.0014940598672451026,0.000003000,0.061493000,0.00072300000,0.00087500000,0.0007020000000000000000000000000,0.0009660000000000000000000000000,Wired
10.422333000,699226,339450,7452,4485,93.83064949006977,94.0,2.147627607982161,60,94,94.0,94.0,94.0,94.0,75.68561872909699,66.0,12.91895345039029,66,94,66.0,94.0,66.0,94.0,0.00139878311636022,3.9e-05,0.007387812804061464,0E-9,0.494453000,0.0000170000,0.0014195000,0.000011000,0.003875000,0.002316882917038359,0.001113,0.00959202049650324,0.000004000,0.524388000,0.00004400000,0.00303625000,0.00001600000000000000000000000000,0.004997800000000001091393642128,Wired
11.088952000,2754416,1216502,36226,12945,76.03422955888036,82.0,14.154526821734128,60,94,60.0,90.0,60.0,90.0,93.97466203167247,94.0,0.954774982809494,54,94,94.0,94.0,94.0,94.0,0.00030611323671497586,0.0,0.0015957009568223525,0E-9,0.064033000,0E-9,0E-9,0E-50,0.00004000000000000000000000000000,0.0008520999690976513,0.0009055000000000001,0.0017664192402839524,0.000001000,0.072364000,0.00010775000,0.00092700000,0.000005000000000000000000000000000,0.001575000000000000000000000000,Wired
6.779232000,118850,793498,1550,8449,76.6774193548387,78.0,10.988012415127807,60,94,66.0,86.0,66.0,94.0,93.9162031009587,94.0,1.4740764874802417,66,94,94.0,94.0,94.0,94.0,0.004376521626856036,1e-06,0.00861609069216341,0E-9,0.092291000,0E-9,0.006689000,0E-53,0.01183760000000000400177668780,0.0008005145596590909,6e-05,0.002107428363179205,0.000001000,0.067374000,0.00000700000,0.00129900000,0.000005000000000000000000000000000,0.001560300000000000181898940355,Wired
2.466313000,66386,25706,709,381,93.63328631875882,94.0,3.1065482240697238,66,94,94.0,94.0,94.0,94.0,67.46981627296589,66.0,6.178251943019054,66,94,66.0,66.0,66.0,66.0,0.00348346186440678,0.0019505,0.01016144596594254,0E-9,0.219039000,0.00092375000,0.00286900000,0.00007180000000000001136868377216,0.008937300000000000068212102633,0.006490236842105263,0.004056499999999999,0.014383715722509748,0.000005000,0.241576000,0.00287475000,0.00580100000,0.0001818999999999999985789145285,0.01103680000000000063664629124,Cellular
4.146989000,189240,407860,3012,4342,62.82868525896414,60.0,8.106637369665053,60,94,60.0,60.0,60.0,74.0,93.93367111929986,94.0,1.500433576464721,54,94,94.0,94.0,94.0,94.0,0.0013772746595815345,0.0,0.006694674542141799,0E-9,0.300119000,0E-10,0.0000500000,0E-9,0.005692000,0.0009553010826998388,0.00072,0.004911031531143056,0.000002000,0.300117000,0.000608000,0.000771000,0.000047000,0.000938000,Wired
10.423764000,167046,1062842,2761,11309,60.50199203187251,60.0,4.026553127470477,60,94,60.0,60.0,60.0,60.0,93.98196126978513,94.0,0.8109351737012606,54,94,94.0,94.0,94.0,94.0,0.003776718115942029,0.0037725,0.004065268000712004,0E-9,0.027884000,0E-11,0.00727125000,0E-53,0.008119000000000000000000000000,0.0009218023523169437,0.000923,0.0011868849445158115,0.000001000,0.028835000,0.00000800000,0.00127300000,0.000004000000000000000000000000000,0.001864000000000000000000000000,Wired
8.913889000,329630,375716,5030,3998,65.53280318091451,66.0,2.2759555461107235,60,94,66.0,66.0,66.0,66.0,93.975987993997,94.0,0.7693293264690697,66,94,94.0,94.0,94.0,94.0,0.0017724973155696956,0.0,0.03442059216560445,0E-9,2.088936000,0E-9,0.000030000,0E-53,0.0003480000000000000000000000000,0.0021774625969477107,0.000795,0.030903868152396315,0.000003000,1.244501000,0.000781000,0.000951000,0.0004090000000000001136868377216,0.001207000000000000000000000000,Cellular
6.334672000,10932,7292,126,96,86.76190476190476,94.0,11.988947290853234,66,94,78.0,94.0,66.0,94.0,75.95833333333333,66.0,13.221924906972284,66,94,66.0,94.0,66.0,94.0,0.050677376,0.00284,0.11217473708608944,0.000001000,0.586145000,0.001687000,0.039758000,0.0001726000000000000476063632959,0.1760702000000002799424692057,0.06584046315789474,0.004217,0.13045118896474311,0.000029000,0.586126000,0.0017375000,0.0571005000,0.00004000000000000000000000000000,0.1899210000000000029842794902,Cellular
10.668271000,1919412,653668,20440,9860,93.90469667318982,94.0,1.5999160455396626,66,94,94.0,94.0,94.0,94.0,66.2949290060852,66.0,2.667159229563897,66,94,66.0,66.0,66.0,66.0,0.0005219566025735114,1.8e-05,0.0016603577480699195,0E-9,0.072567000,0.0000120000,0.0006390000,0.00001100000000000000000000000000,0.001134200000000000727595761418,0.0010770469621665484,0.000682,0.002428634646341536,0.000007000,0.095154000,0.0000360000,0.0010735000,0.00002300000000000000000000000000,0.001674400000000001455191522837,Cellular
23.072751000,805414,231172,12201,2462,66.01213015326613,66.0,0.5713232223270943,66,94,66.0,66.0,66.0,66.0,93.89601949634444,94.0,1.6609604188016498,66,94,94.0,94.0,94.0,94.0,0.0018912090983606558,1e-05,0.08616754918645435,0E-9,8.191474000,0E-11,0.00022725000,0E-50,0.0009320000000000000000000000000,0.009355213734254368,0.00087,0.19183720755386124,0.000002000,8.192005000,0.000535000,0.001546000,0.000011000,0.004970000,Cellular
15.123370000,1810578,679072,27421,7228,66.02888297290397,66.0,0.895591046104273,66,94,66.0,66.0,66.0,66.0,93.95019369120088,94.0,1.1648458618835311,66,94,94.0,94.0,94.0,94.0,0.0005515445295404814,2.8e-05,0.007017034314868845,0E-9,0.777119000,0E-11,0.00044600000,0E-50,0.0009881000000000021827872842550,0.00209261699183617,0.000776,0.015266597511636915,0.000002000,0.735084000,0.0000220000,0.0018950000,0.000007000000000000000000000000000,0.004484200000000001637090463191,Cellular
16.740896000,1144520,569052,17335,6064,66.02365157196424,66.0,0.7870791864569292,66,94,66.0,66.0,66.0,66.0,93.8410290237467,94.0,2.413564394365371,54,94,94.0,94.0,94.0,94.0,0.0009657830275758625,5.1e-05,0.007234651886905697,0E-9,0.543965000,0E-11,0.00073900000,0E-49,0.001528000000000000000000000000,0.002761154379020287,0.000777,0.012915935967482844,0.000002000,0.544003000,0.0004380000,0.0012870000,0.00001000000000000000000000000000,0.006271200000000003456079866737,Cellular
10.792152000,2495694,766124,26571,11554,93.92548266907531,94.0,1.4404821842094424,66,94,94.0,94.0,94.0,94.0,66.30811840055392,66.0,2.732024392882587,66,94,66.0,66.0,66.0,66.0,0.00040617741814076027,1.4e-05,0.00140563702662701,0E-9,0.069007000,0.00001200000,0.00015400000,0.00001000000000000000000000000000,0.001022000000000000000000000000,0.0009341410888946594,0.000604,0.002342555789718867,0.000008000,0.099594000,0.000034000,0.001031000,0.00002300000000000000000000000000,0.001397800000000001091393642128,Cellular
10.408563000,432322,588878,6543,6267,66.07397218401346,66.0,1.4288483765308593,66,94,66.0,66.0,66.0,66.0,93.96489548428275,94.0,0.9460618565788292,66,94,94.0,94.0,94.0,94.0,0.0015910348517273005,0.0,0.006742014218811432,0E-9,0.239968000,0E-11,0.00008175000,0E-52,0.004033800000000001091393642128,0.001661113309926588,0.000801,0.006622004504000701,0.000002000,0.239973000,0.00076700000,0.00095700000,0.0000210000,0.0022840000,Cellular
11.064423000,5158294,676920,78121,7206,66.02954391264832,66.0,0.8884233882932493,66,94,66.0,66.0,66.0,66.0,93.93838467943381,94.0,1.2985147549125855,66,94,94.0,94.0,94.0,94.0,0.00014163355094726064,0.0,0.0012134672070084815,0E-9,0.168081000,0E-11,0.00004500000,0E-49,0.0001770000000000000000000000000,0.0015356552394170716,0.00089,0.004631566131454986,0.000001000,0.168097000,0.000007000,0.001692000,0.000005000000000000000000000000000,0.003639200000000000727595761418,Cellular
10.319731000,1292026,739870,18163,7873,71.13505478169905,66.0,6.115684084320414,66,94,66.0,78.0,66.0,78.0,93.97561285405817,94.0,0.8061089849563985,66,94,94.0,94.0,94.0,94.0,0.000568203832177073,0.0,0.0020770935799187605,0E-9,0.051026000,0E-11,0.00000100000,0E-51,0.001971899999999999636202119291,0.0013109392784552846,0.000916,0.00285900885544173,0.000001000,0.062901000,0.00000700000,0.00153600000,0.000005000000000000000000000000000,0.002274000000000000000000000000,Cellular
10.244188000,11962348,2269910,127271,34161,93.99115273707287,94.0,0.49444178624686297,66,94,94.0,94.0,94.0,94.0,66.44741079008226,66.0,3.21031788300853,66,94,66.0,66.0,66.0,66.0,8.049160839160839e-05,0.0,0.0005997362865901186,0E-9,0.062323000,0E-11,0.00001800000,0E-46,0.0001850000000000000000000000000,0.00029988747072599533,0.000132,0.0011275807307090896,0.000003000,0.061591000,0.00003400000,0.00027800000,0.00001500000000000000000000000000,0.0005490000000000000000000000000,Cellular
6.336677000,74034,64306,1120,687,66.10178571428571,66.0,1.6974976138002076,60,94,66.0,66.0,66.0,66.0,93.60407569141194,94.0,3.27289170294691,66,94,94.0,94.0,94.0,94.0,0.005662803395889187,0.000622,0.03970400363142006,0E-9,0.816708000,0E-10,0.0009625000,0E-53,0.008234000000000008185452315956,0.009072397959183673,0.000844,0.05306098558380356,0.000004000,0.832924000,0.00016300000,0.00132450000,0.0000090000,0.0156145000,Cellular
19.013011000,479208,442264,7245,4708,66.14327122153209,66.0,1.9994230418505612,60,94,66.0,66.0,66.0,66.0,93.93882752761257,94.0,1.229754883761306,66,94,94.0,94.0,94.0,94.0,0.0026246564053009386,0.0006854999999999999,0.08035029955250991,0E-9,6.803510000,0.00002100000,0.00113150000,0E-52,0.003000699999999999818101059645,0.0025939022732101124,0.001158,0.012566355607813096,0.000001000,0.669164000,0.0001465000,0.0019610000,0.000006000000000000000000000000000,0.004034200000000004365574568510,Cellular
13.650196000,125178,150024,1891,1604,66.19672131147541,66.0,2.32114955921842,66,94,66.0,66.0,66.0,66.0,93.53117206982543,94.0,3.5715170266720437,66,94,94.0,94.0,94.0,94.0,0.007222314814814815,0.000867,0.03677023184567934,0E-9,0.875595000,0.00040725000,0.00102700000,0.00004800000000000000000000000000,0.01227120000000000027284841053,0.008515392389270118,0.000876,0.040883016772045914,0.000002000,0.889167000,0.0000240000,0.0015875000,0.000007000000000000000000000000000,0.01230819999999999981810105965,Cellular
17.534036000,216540,78840,2322,1389,93.25581395348837,94.0,4.96858058022358,60,94,94.0,94.0,94.0,94.0,56.76025917926566,54.0,10.113946141888428,54,94,54.0,54.0,54.0,54.0,0.007554517880224041,0.001102,0.11431803820483237,0E-9,5.489081000,0.000175000,0.005427000,0.000014000,0.015119000,0.00867792507204611,0.003476,0.013285234938674605,0.000006000,0.145325000,0.00097150000,0.01131575000,0.00009000000000000000000000000000,0.02397459999999999718056642450,Cellular
13.651627000,69788,29890,776,484,89.93298969072166,94.0,11.030778960235356,60,94,94.0,94.0,60.0,94.0,61.756198347107436,54.0,15.778436907114676,54,94,54.0,54.0,54.0,94.0,0.01761500258064516,0.007852,0.050007640930296145,0E-9,0.625101000,0.0034335000,0.0140410000,0.0001426000000000000227373675443,0.02396880000000000006821210263,0.028244457556935817,0.015631,0.06108580400839829,0.000003000,0.625213000,0.0060280000,0.0270005000,0.00003200000000000000000000000000,0.04384540000000000179625203600,Cellular
15.250148000,152512,63080,1648,916,92.54368932038835,94.0,6.211455737052703,66,94,94.0,94.0,94.0,94.0,68.8646288209607,66.0,8.504528782209555,54,94,66.0,66.0,66.0,94.0,0.009259336369156042,0.005276,0.013402667837735985,0E-9,0.262657000,0.0047970000,0.0102110000,0.003320600000000000818545231596,0.01547680000000000563886715099,0.016666803278688525,0.014744,0.01610166458186828,0.000011000,0.223395000,0.0098705000,0.0199895000,0.005468400000000000147792889038,0.02530780000000000018189894035,Cellular
15.143675000,30679,20010,356,304,86.17696629213484,94.0,14.304717150035598,60,94,94.0,94.0,60.0,94.0,65.82236842105263,54.0,18.20985189185304,54,94,54.0,94.0,54.0,94.0,0.04265823943661972,0.006311,0.275474650370938,0E-9,4.999545000,0.0002960000,0.0164600000,0.00005279999999999999715782905696,0.05484320000000004722551238956,0.049935660066006596,0.008938,0.29756219589810456,0.000010000,4.999595000,0.0002925000,0.0207200000,0.00003200000000000000000000000000,0.08506760000000006920117812115,Cellular
16.695260000,76436,120994,1271,1293,60.138473642800946,60.0,2.1354946759284896,60,94,60.0,60.0,60.0,60.0,93.57617942768755,94.0,4.065233012713656,54,94,94.0,94.0,94.0,94.0,0.013145824409448819,0.0014039999999999999,0.1059943929602119,0E-9,3.016483000,0.00089500000,0.00768275000,0.0006939000000000000056843418861,0.01329610000000000013642420527,0.012922006965944274,0.000963,0.10597573381510793,0.000003000,3.029718000,0.00003675000,0.00228850000,0.000009000000000000000000000000000,0.01329380000000000018189894035,Cellular
10.265050000,2019324,584906,21499,10759,93.9264151821015,94.0,1.5482981395539301,60,94,94.0,94.0,94.0,94.0,54.36434612882238,54.0,3.759004349440042,54,94,54.0,54.0,54.0,54.0,0.00047748851055912176,0.000227,0.0007541947696411909,0E-9,0.029274000,0.00000800000,0.00080500000,0E-50,0.001181000000000000000000000000,0.0009541767986614612,0.000768,0.0011252149108858824,0.000003000,0.032705000,0.00033500000,0.00115700000,0.00006500000000000000000000000000,0.001966000000000000000000000000,Wired
10.946753000,458082,155804,4884,2666,93.79238329238329,94.0,2.6425168072284957,60,94,94.0,94.0,94.0,94.0,58.44111027756939,54.0,10.824356773259723,54,94,54.0,54.0,54.0,74.0,0.0022418089289371287,0.000432,0.007184861651029531,0E-9,0.278863000,0.0000045000,0.0014950000,0E-51,0.004865200000000002546585164964,0.004083588742964352,0.001409,0.009353866484343804,0.000005000,0.278462000,0.000493000,0.003620000,0.00003500000000000000000000000000,0.009925199999999999363353708759,Wired
13.826637000,1613506,831684,26320,8850,61.30341945288754,60.0,5.900890255187184,60,94,60.0,60.0,60.0,60.0,93.97559322033898,94.0,0.9254459658385694,54,94,94.0,94.0,94.0,94.0,0.0005253481135301493,0.0,0.0022504423789900703,0E-9,0.078331000,0E-10,0.0000170000,0E-49,0.001520200000000000727595761418,0.0015564848005424341,0.000947,0.0035815596285049905,0.000002000,0.083512000,0.000027000,0.001810000,0.000007000000000000000000000000000,0.003387000000000000000000000000,Wired
10.569221000,223544,90452,2396,1604,93.29883138564274,94.0,4.767234932869263,60,94,94.0,94.0,94.0,94.0,56.39152119700748,54.0,9.463002939552847,54,94,54.0,54.0,54.0,54.0,0.004413035908141963,0.000519,0.020028190862092385,0E-9,0.238946000,0.0000130000,0.0010240000,0E-54,0.002567199999999997999111656100,0.006581771678103556,0.000871,0.02385264372243849,0.000003000,0.244092000,0.0003620000,0.0016075000,0.00003020000000000001705302565824,0.008494599999999986721377354115,Wired
